ID	Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Source2	Sutta2	Example2	Source3	Sutta3	Example3	Test	audio	Feedback
25264	jālinī	adj	fem	jālī					entangling; ensnaring; deceptive; lit. having a net		√jal 8 *e (to hide, conceal)		√jal > jāl + *inī	jālin	√jal				DHP 180	buddhavaggo	yassa <b>jālinī</b> visattikā, taṇhā n'atthi kuhiñci netave,<br/>taṃ buddham'anantagocaraṃ, apadaṃ kena padena nessatha.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jālinī&entry.1433863141=DHP"">Fix it here</a>."
25257	jālī 1	adj		jāla					entangling; ensnaring; deceptive; lit. having a net		√jal 8 *e (to hide, conceal)		√jal > jāl + *a + ī<br/>jāla + ī	jālin	√jal				DHP 180	buddhavaggo	yassa <b>jālinī</b> visattikā, taṇhā n'atthi kuhiñci netave,<br/>taṃ buddham'anantagocaraṃ, apadaṃ kena padena nessatha.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jālī 1&entry.1433863141=DHP"">Fix it here</a>."
18571	devāpi	sandhi	masc + ind						even the gods				devā + api	devāḥ + api					DHP 181	buddhavaggo	ye jhānapasutā dhīrā, nekkhamm'ūpasame ratā,<br/><b>devā'pi</b> tesaṃ pihayanti, sambuddhānaṃ satīmataṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=devāpi&entry.1433863141=DHP"">Fix it here</a>."
36173	nekkhammūpasama	masc	comp						peace of renunciation; tranquillity of giving up the world				nekkhamma + upasama	naiṣkramya + upaśama					DHP 181	buddhavaggo	ye jhānapasutā dhīrā, <b>nekkhamm'ūpasame</b> ratā,<br/>devā'pi tesaṃ pihayanti, sambuddhānaṃ satīmataṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nekkhammūpasama&entry.1433863141=DHP"">Fix it here</a>."
51518	sambuddha 2	pp		sambujjhati					fully understood; completely comprehended; awakened; enlightened		√budh 3 ya (to realize, know)		saṃ + √budh + ta	sambuddha	√budh		(THa) sambuddhan'ti sayam'eva bujjhitabbabuddhavantaṃ.		DHP 181	buddhavaggo	ye jhānapasutā dhīrā, nekkhamm'ūpasame ratā,<br/>devā'pi tesaṃ pihayanti, <b>sambuddhānaṃ</b> satīmataṃ.							55	[sound:sambuddha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sambuddha 2&entry.1433863141=DHP"">Fix it here</a>."
25845	jhānapasuta	adj	comp						intent on meditation; devoted to meditation; engrossed in meditation				jhāna + pasuta	dhyāna + prasita					DHP 181	buddhavaggo	ye <b>jhānapasutā</b> dhīrā, nekkhamm'ūpasame ratā,<br/>devā'pi tesaṃ pihayanti, sambuddhānaṃ satīmataṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jhānapasuta&entry.1433863141=DHP"">Fix it here</a>."
49715	saddhammassavana	nt	comp						hearing the true teaching; listening to the good doctrine				saddhamma + savana	saddharma + śravaṇa					DHP 182	buddhavaggo	kiccho manussapaṭilābho, kicchaṃ maccāna jīvitaṃ,<br/>kicchaṃ <b>saddhammassavanaṃ</b>, kiccho buddhānam'uppādo.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saddhammassavana&entry.1433863141=DHP"">Fix it here</a>."
15329	buddhānamuppāda	masc	comp						arising of the Buddhas; coming into existence of Enlightened Beings				buddhānaṃ + uppāda	buddhānām + utpāda					DHP 182	buddhavaggo	kiccho manussapaṭilābho, kicchaṃ maccāna jīvitaṃ,<br/>kicchaṃ saddhammassavanaṃ, kiccho <b>buddhānam'uppādo</b>.	DHP 194	buddhavaggo	sukho <b>buddhānam'uppādo</b>, sukhā saddhammadesanā,<br/>sukhā saṅghassa sāmaggī, samaggānaṃ tapo sukho.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=buddhānamuppāda&entry.1433863141=DHP"">Fix it here</a>."
29445	kiccha 1	adj							difficult; troublesome; hard to get					kṛcchra					DHP 182	buddhavaggo	<b>kiccho</b> manussapaṭilābho, <b>kicchaṃ</b> maccāna jīvitaṃ,<br/><b>kicchaṃ</b> saddhammassavanaṃ, <b>kiccho</b> buddhānam'uppādo.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kiccha 1&entry.1433863141=DHP"">Fix it here</a>."
33363	manussapaṭilābha	masc	comp						becoming a human being; acquiring the human state				manussa + paṭilābha	manuṣya + pratilābha					DHP 182	buddhavaggo	kiccho <b>manussapaṭilābho</b>, kicchaṃ maccāna jīvitaṃ,<br/>kicchaṃ saddhammassavanaṃ, kiccho buddhānam'uppādo.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=manussapaṭilābha&entry.1433863141=DHP"">Fix it here</a>."
60485	titikkhā	fem		titikkhati		desid			endurance; patience; forgiveness		√tij 1 kha (to endure)	√tij + tij + kha > titikkha (desid)	titikkha + ā	titikṣā	√tij	tītikkhā			DHP 184	buddhavaggo	khantī paramaṃ tapo <b>titikkhā</b>, nibbānaṃ paramaṃ vadanti buddhā, <br/>na hi pabbajito par’ūpaghātī, na samaṇo hoti paraṃ viheṭhayanto.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=titikkhā&entry.1433863141=DHP"">Fix it here</a>."
36389	nibbāna 2	nt		nibbāti					(of mental defilement) complete quenching; total emancipation; complete cooling; lit. blowing away		√vā 1 a (to blow, emit odour)		nī + √vā > bā + na	nirvāṇa	√vā				DHP 184	buddhavaggo	khantī paramaṃ tapo titikkhā, <b>nibbānaṃ</b> paramaṃ vadanti buddhā, <br/>na hi pabbajito par’ūpaghātī, na samaṇo hoti paraṃ viheṭhayanto.	MN 107 (simpl)	gaṇakamoggallānasuttaṃ	tiṭṭhat’eva <b>nibbānaṃ</b>, tiṭṭhati nibbānagāmī maggo, magg’akkhāyī’haṃ tathāgato	SN 56.11	dhammacakkappavattanasuttaṃ	ete kho, bhikkhave, ubho ante anupagamma majjhimā paṭipadā tathāgatena abhisambuddhā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya <b>nibbānāya</b> saṃvattati	55	[sound:nibbāna.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nibbāna 2&entry.1433863141=DHP"">Fix it here</a>."
45043	pātimokkha 2	masc							(vinaya) 227 precepts for Buddhist monks		√mokkh 1 a (to be freed)		pa + ati + √mokkh + a	pratimokṣa	√mokṣ	pāṭimokkha	(KV) tattha pātimokkhanti paatimokkhaṃ atipamokkhaṃ atiseṭṭhaṃ atiuttamanti attho.		DHP 185	buddhavaggo	anūpavādo anūpaghāto, <b>pātimokkhe</b> ca saṃvaro, <br/>mattaññutā ca bhattasmiṃ, pantañ’ca sayan’āsanaṃ, <br/>adhicitte ca āyogo, etaṃ buddhāna sāsanaṃ.				MN 107	gaṇakamoggallānasuttaṃ	‘ehi tvaṃ, bhikkhu, sīlavā hohi, <b>pātimokkha</b>-saṃvara-saṃvuto viharāhi ācāra-gocara-sampanno aṇumattesu vajjesu bhaya-dassāvī, samādāya sikkhassu sikkhāpadesū’ti	55	[sound:pātimokkha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pātimokkha 2&entry.1433863141=DHP"">Fix it here</a>."
20129	dukha 1	adj							uncomfortable; painful; unpleasant; unsatisfactory		√dukkh 1 a (to be painful)		√du(k)kh + a	duḥkha	√duḥkh				DHP 186	buddhavaggo	na kahāpaṇa-vassena, titti kāmesu vijjati. <br/>appassādā <b>dukhā</b> kāmā, iti viññāya paṇḍito							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dukha 1&entry.1433863141=DHP"">Fix it here</a>."
67666	viññāya	ger		vijānāti			trans	+acc	knowing; understanding; recognizing		√ñā 5 nā (to know)		vi + √ñā + ya	vijñā	√jñā				DHP 186	buddhavaggo	na kahāpaṇa-vassena, titti kāmesu vijjati. <br/>appassādā dukhā kāmā, iti <b>viññāya</b> paṇḍito	SNP 22	uṭṭhānasuttaṃ<br/> cūḷavaggo 10	uṭṭhahatha nisīdatha, daḷhaṃ sikkhatha santiyā, <br/>mā vo pamatte <b>viññāya</b>, maccurājā amohayittha vas’ānuge.				55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=viññāya&entry.1433863141=DHP"">Fix it here</a>."
65288	vassa 1	masc		vassati					rain; downpour		√vass 1 a (to rain)		√vass + a	varṣa	√vṛṣ				DHP 186	buddhavaggo	na kahāpaṇa-<b>vassena</b>,<br/>titti kāmesu vijjati,<br/>app'assādā dukhā kāmā,<br/>iti viññāya paṇḍito							55	[sound:vassa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vassa 1&entry.1433863141=DHP"">Fix it here</a>."
9019	appassāda	adj	comp						giving little enjoyment; without satisfaction				appa + assāda	alpa + āsvāda					DHP 186	buddhavaggo	na kahāpaṇa-vassena, titti kāmesu vijjati. <br/><b>appassādā</b> dukhā kāmā, iti viññāya paṇḍito							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=appassāda&entry.1433863141=DHP"">Fix it here</a>."
26317	kahāpaṇa	nt							coinlit; lit. weight (from sk. karṣa)					kārṣāpaṇa			(VINa) kahāpaṇo'ti sovaṇṇamayo vā rūpiyamayo vā pākatiko vā.		DHP 186	buddhavaggo	na <b>kahāpaṇa</b>-vassena, titti kāmesu vijjati. <br/>appassādā dukhā kāmā, iti viññāya paṇḍito							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kahāpaṇa&entry.1433863141=DHP"">Fix it here</a>."
60553	titti 1	fem	abstr	tisati					satisfaction (in); contentment (from)		√tis 1 a (to satisfy)		√tis + ti		√tṛp			(PED) √tapp tappati sk tṛpyate	DHP 186	buddhavaggo	na kahāpaṇa-vassena, <b>titti</b> kāmesu vijjati. <br/>appassādā dukhā kāmā, iti viññāya paṇḍito	TH 251	raṭṭhapālattheragāthā	“rājā ca aññe ca bahū manussā, avītataṇhā maraṇaṃ upenti. <br/>ūnā’va hutvāna jahanti dehaṃ, kāmehi lokamhi na h’atthi <b>titti</b>.				55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=titti 1&entry.1433863141=DHP"">Fix it here</a>."
51872	sammāsambuddha	masc	comp						perfectly awakened one; fully enlightened being				sammā + saṃ + buddha	samyaksambodha					DHP 187	buddhavaggo	api dibbesu kāmesu, ratiṃ so n'ādhigacchati. <br/>taṇha’kkhaya-rato hoti, <b>sammāsambuddha</b>-sāvako				SN 11.3	dhajaggasuttaṃ	arahaṃ <b>sammāsambuddho</b> vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā	55	[sound:sammāsambuddha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sammāsambuddha&entry.1433863141=DHP"">Fix it here</a>."
48562	rata	pp		ramati					delighted in; devoted to; pleased; enjoyed		√ram 1 a (to delight, please)		√ram + ta	rata	√ram				DHP 187	buddhavaggo	api dibbesu kāmesu, ratiṃ so n'ādhigacchati. <br/>taṇha’kkhaya-<b>rato</b> hoti, sammā-sambuddha-sāvako	MN 51	kandarakasuttaṃ	iti bhinnānaṃ vā sandhātā sahitānaṃ vā anuppadātā samagg’ārāmo samagga-<b>rato</b> samagganandī samaggakaraṇiṃ vācaṃ bhāsitā hoti				55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rata&entry.1433863141=DHP"">Fix it here</a>."
55304	sāvaka	masc	agent						disciple; pupil; lit. hearer		√su 4 ṇā (to hear)		√su > sav + *aka		√śru				DHP 187	buddhavaggo	api dibbesu kāmesu, ratiṃ so n'ādhigacchati. <br/>taṇha’kkhaya-rato hoti, sammā-sambuddha-<b>sāvako</b>	DN 22.18	mahāsatipaṭṭhānasuttaṃ	idha bhikkhave ariya-<b>sāvako</b> micchā-ājīvaṃ pahāya sammāājīvena jīvitaṃ kappeti, ayaṃ vuccati bhikkhave sammāājīvo.	MN 35	cūḷasaccakasuttaṃ	“kathaṃ pana bhavaṃ gotamo sāvake vineti, kathaṃbhāgā ca pana bhoto gotamassa <b>sāvakesu</b> anusāsanī bahulā pavattatī”ti?	55	[sound:sāvaka.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāvaka&entry.1433863141=DHP"">Fix it here</a>."
19445	dibba	adj							divine; heavenly; celestial		√div 3 ya (to shine)		√div > dib + ya	divya	√div				DHP 187	buddhavaggo	api <b>dibbesu</b> kāmesu, ratiṃ so n'ādhigacchati. <br/>taṇha’kkhaya-rato hoti, sammā-sambuddha-sāvako	SN 4.5	dutiyamārapāsasuttaṃ	“mutt’āhaṃ sabba-pāsehi, ye <b>dibbā</b> ye ca mānusā.<br/>mahābandhana-mutto’mhi, nihato tvam’asi antakā”ti. 	AN 5.23	upakkilesasuttaṃ	so sace ākaṅkhati, <b>dibbena </b>cakkhunā visuddhena atikkantamānusakena satte passeyyaṃ cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe, sugate duggate yathākamm'ūpage satte pajāneyyaṃ	55	[sound:dibba.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dibba&entry.1433863141=DHP"">Fix it here</a>."
9408	ārāma 3	masc		āramati					park; parkland; nature reserve		√ram 1 a (to delight, please)		ā + √ram + *a	ārāma	√ram				DHP 188	buddhavaggo	bahuṃ ve saraṇaṃ yanti, pabbatāni vanāni ca, <br/><b>ārāma</b>-rukkha-cetyāni, manussā bhayatajjitā	SNP 16	maṅgalasuttaṃ<br/>cūḷavaggo 4	evaṃ me sutaṃ — ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa <b>ārāme</b>.	MN 13	mahā dukkhakkhandhasuttaṃ	atha kho tesaṃ bhikkhūnaṃ etad’ahosi, atippago kho tāva sāvatthiyaṃ piṇḍāya carituṃ, yaṃ nūna mayaṃ yena aññatitthiyānaṃ paribbājakānaṃ <b>ārāmo</b> ten’upasaṅkameyyāmā’ti	55	[sound:ārāma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ārāma 3&entry.1433863141=DHP"">Fix it here</a>."
36225	netaṃ	sandhi	ind + pron		neg				this is not; not this				na + etaṃ						DHP 189	buddhavaggo	<b>n’etaṃ</b> kho saraṇaṃ khemaṃ, <b>n’etaṃ</b> saraṇam’uttamaṃ. <br/><b>n’etaṃ</b> saraṇam’āgamma, sabbadukkhā pamuccati.	AN 8.53	saṃkhittasuttaṃ	ek’aṃsena, gotami, dhāreyyāsi — n'eso dhammo n'eso vinayo <b>n'etaṃ</b> satthusāsanan'ti	SN 22.59	anattalakkhaṇasuttaṃ	sabbaṃ rūpaṃ — ‘<b>n’etaṃ</b> mama, n’eso’ham’asmi, na m’eso attā’ti evam’etaṃ yathābhūtaṃ sammappaññāya daṭṭhabbaṃ.	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=netaṃ&entry.1433863141=DHP"">Fix it here</a>."
51862	sammappaññāya	fem	instr sg, comp	sammappaññā					with correct understanding; with perfect wisdom				sammā + paññā + āya	samyak + prajñā					DHP 190	buddhavaggo	yo ca buddhañ’ca dhammañ’ca, saṅghañ’ca saraṇaṃ gato, <br/>cattāri ariyasaccāni, <b>sammappaññāya</b> passati.	SN 22.59	anattalakkhaṇasuttaṃ	sabbaṃ rūpaṃ — ‘n’etaṃ mama, n’eso’ham’asmi, na m’eso attā’ti evam’etaṃ yathābhūtaṃ <b>sammappaññāya</b> daṭṭhabbaṃ.	SN 12.15	kaccānagottasuttaṃ	lokasamudayaṃ kho, kaccāna, yathābhūtaṃ <b>sammappaññāya</b> passato yā loke natthitā sā na hoti.	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sammappaññāya&entry.1433863141=DHP"">Fix it here</a>."
49186	sabbadukkha	nt	comp						all suffering; all pain; all problems; all discomfort				sabba + dukkha	sarvaduḥkha					DHP 192	buddhavaggo	etaṃ kho saraṇaṃ khemaṃ, etaṃ saraṇam’uttamaṃ, <br/>etaṃ saraṇam’āgamma, <b>sabbadukkhā</b> pamuccati.	Thai		sabbe sattā <b>sabbadukkhā</b> pamuccantu sabbe sattā laddha-sampattito mā vigacchantu				55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbadukkha&entry.1433863141=DHP"">Fix it here</a>."
21284	edhati 1	pr					intrans		thrives; flourishes; prospers		√edh 1 a (to flourish, prosper)	√edha + a > edha	edha + ti	edhate	√edh				DHP 193	buddhavaggo	dullabho puris'ājañño, na so sabbattha jāyati,<br/>yattha so jāyati dhīro, taṃ kulaṃ sukham<b>'edhati</b>.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=edhati 1&entry.1433863141=DHP"">Fix it here</a>."
3243	ājañña	adj		ājāyati					thoroughbred; of good bitrh		√jan 3 ya (to be born, produce)		ā + √jan + ya	ājāneyya, ājāneya	√jan				DHP 193	buddhavaggo	dullabho puris'<b>ājañño</b>, na so sabbattha jāyati,<br/>yattha so jāyati dhīro, taṃ kulaṃ sukham'edhati.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ājañña&entry.1433863141=DHP"">Fix it here</a>."
47857	purisājañña	masc	comp						noble man; extraordinary man; lit. thoroughbred man				purisa + ājañña	puruṣa + ājāneya					DHP 193	buddhavaggo	dullabho <b>puris'ājañño</b>, na so sabbattha jāyati,<br/>yattha so jāyati dhīro, taṃ kulaṃ sukham'edhati.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=purisājañña&entry.1433863141=DHP"">Fix it here</a>."
49704	saddhammadesanā	fem	comp						discourse about the true teaching; explanation of the nature of things				saddhamma + desanā	saddharma + deśanā					DHP 194	buddhavaggo	sukho buddhānam'uppādo, sukhā <b>saddhammadesanā</b>,<br/>sukhā saṅghassa sāmaggī, samaggānaṃ tapo sukho.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saddhammadesanā&entry.1433863141=DHP"">Fix it here</a>."
60320	tiṇṇasokapariddava	adj	comp						who has gone beyond weeping and wailing; who has overcome grief and mourning				tiṇṇa + soka + pariddava	tīrṇa + śoka + parideva			(DHPa) tiṇṇasokapariddave'ti atikkantasokapariddave, ime dve atikkante'ti attho. etehi pūj'ārahattaṃ dassitaṃ.		DHP 195	buddhavaggo	pūj'ārahe pūjayato,<br/>buddhe yadi va sāvake,<br/>papañcasamatikkante,<br/><b>tiṇṇasokapariddave</b>.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tiṇṇasokapariddava&entry.1433863141=DHP"">Fix it here</a>."
56511	sokapariddava	masc	comp						sorrow and crying				soka + pariddava	śoka + parideva					DHP 195	buddhavaggo	pūj'ārahe pūjayato, buddhe yadi va sāvake,<br/>papañca-samatikkante, tiṇṇa-<b>sokapariddave</b>.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sokapariddava&entry.1433863141=DHP"">Fix it here</a>."
47453	pūjāraha	adj	comp						worthy of veneration; worthy of reverence				pūja + araha	pūjārha					DHP 195	buddhavaggo	<b>pūj'ārahe</b> pūjayato, buddhe yadi va sāvake,<br/>papañca-samatikkante, tiṇṇa-sokapariddave.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pūjāraha&entry.1433863141=DHP"">Fix it here</a>."
47456	pūjayanta 1	prp		pūjayati			intrans	+instr	worshipping; honouring		√pūj 8 *aya (to honour, venerate)	√pūj + aya > pūjaya	pūjaya + nta	pūj	√pūj				DHP 195	buddhavaggo	pūj'ārahe <b>pūjayato</b>, buddhe yadi va sāvake,<br/>papañca-samatikkante, tiṇṇa-sokapariddave.	DHP 196	buddhavaggo	te tādise <b>pūjayato</b>, nibbute akutobhaye,<br/>na sakkā puññaṃ saṅkhātuṃ, im'ettam'api kenaci.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pūjayanta 1&entry.1433863141=DHP"">Fix it here</a>."
