user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sbs_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	sbs_source_2	sbs_sutta_2	sbs_example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	antonym	synonym	variant	commentary	notes	sbs_notes	link	sbs_index	sbs_audio	test	feedback	tags
70948	5049	anumānetabba	ptp of anumāneti		caus			should be permitted; permission should be given; should be allowed	to cause to be approved			anumanayitavya	√man	think	3, 4, 8	√man	･	3	*e	think	√man + *e > māne (caus)	anu + māne + tabba	kicca	tabba	a > ā			PAT PK	dhammayuttika-pubbakicca	uposathakammassa pattakallattaṃ viditvā idāni kariyamāno uposatho saṅghena <b>anumānetabbo</b>.	pubbakicca	Preliminary duty	International Pātimokkha																										80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anumānetabba&entry.1433863141=SBS"">Fix it here</a>"	pubbakicca   
42521	43853	paribhojanīya	ptp of paribhuñjati					washing water; rinsing water	to be used			paribhojanīya	√bhuj	enjoy	6, 7	√bhuj	･	2	ṃa	use, eat, enjoy		pari + √bhuj > bhoj + *anīya	kicca	*anīya	u > o			PAT PK	dhammayuttika-pubbakicca	pānīya<b>paribhojanīy</b>'ūpaṭṭhapanañ'ca, chand'ārahānaṃ bhikkhūnaṃ chand'āharaṇañ'ca, tesaññ'eva akat'uposathānaṃ pārisuddhiyā'pi āharaṇañ'ca	Pubbakicca	Preliminary duty	International Pātimokkha							MN 31	cūḷagosiṅgasuttaṃ	idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ <b>paribhojanīyaṃ</b> upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti												paribhojaṇīya					80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=paribhojanīya&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
71109	15163	uddesituṃ	inf of uddisati			trans	+acc	to recite				uddeśitum	√diś	point	3, 4, 6	√dis	･	1	a	point out, explain		ud + √dis > des + *ituṃ			i > e			PAT PK	dhammayuttika-pubbakicca	okāsaṃ me bhante thero detu pāṭimokkhaṃ <b>uddesituṃ</b>.	Pubbakicca	Preliminary duty	International Pātimokkha																				uddisituṃ						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddesituṃ&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
71061	43574	pariniṭṭhitatta	nt, abstr, from pariniṭṭhāti					complete finish; total accomplishment	completely finished state			pariniṣṭhita +	√sthā	stand	1	√ṭhā	･	1	a	stand		pari + ni + √ṭhā + ita + tta<br>pariniṭṭhita + tta	taddhita	tta				PAT PK	dhammayuttika-pubbakicca	iti sakaraṇ'okāsānaṃ pubbakiccānaṃ katattā, nikkaraṇ'okāsānaṃ pubbakiccānaṃ pakatiyā <b>pariniṭṭhitattā</b>, evan'taṃ navavidhaṃ pubbakiccaṃ pariniṭṭhitaṃ hoti.	Pubbakicca	Preliminary duty	International Pātimokkha																										80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariniṭṭhitatta&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
43070	43573	pariniṭṭhita	pp of pariniṭṭhāti					completely finished; perfectly completed; fully accomplished	stood down all around			pariniṣṭhita	√sthā	stand	1	√ṭhā	･	1	a	stand		pari + ni + √ṭhā + ita	kita	ita				PAT PK	dhammayuttika-pubbakicca	tattha purimesu catūsu kiccesu idāni suriy'ālokassa atthitāya n'atthi, aparāni tīṇi bhikkhūnaṃ vattaṃ jānantehi bhikkhūhi katāni <b>pariniṭṭhitāni</b> honti.	Pubbakicca	Preliminary duty	International Pātimokkha																										80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariniṭṭhita&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
56109	63140	sīmā 2	fem					(vinaya) boundary in which legal procedures are performed				sīmā																PAT PK	dhammayuttika-pubbakicca	chand'āharaṇapārisuddhiāharaṇāni, pana imissaṃ <b>sīmāyaṃ</b> hatthapāsaṃ vijahitvā nisinnānaṃ bhikkhūnaṃ abhāvato n'atthi.	Pubbakicca	Preliminary duty	International Pātimokkha	VIN 2.5.7.5	ūnavīsativassasikkhāpadaṃ	upasampādessāmī'ti gaṇaṃ vā ācariyaṃ vā pattaṃ vā cīvaraṃ vā pariyesati, <b>sīmaṃ</b> vā sammannati, āpatti dukkaṭassa. ñattiyā dukkaṭaṃ. dvīhi kammavācāhi dukkaṭā.				VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	yattakā bhikkhū tassa uposathakammassa pattā yuttā anurūpā, sabb'antimena paricchedena cattāro bhikkhū pakatattā, saṅghena anukkhitā, te ca kho hatthapāsaṃ avijahitvā eka<b>sīmayaṃ</b> ṭhitā.													(VINa) <b>sīmaṃ sammannatī</b>'ti navaṃ sīmaṃ bandhati. kurundiyaṃ pana udak'ukkhepaparicchindane'pi dukkaṭaṃ vuttaṃ.				80n	[sound:sīmā.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sīmā 2&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
61742	14432	ujjalana	nt, act, from ujjalati					lighting	setting fire			ujjvalana	√jval	burn, flame	1	√jal	･	1	a	shine, blaze		ud + √jal + ana	kita	ana	d > j			PAT PK	dhammayuttika-pubbakicca	taṇ'ṭhānasammajjanañ'ca, tattha padīp'<b>ujjalanañ</b>'ca, āsanapaññapanañ'ca	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	padīpo ca: padīp'<b>ujjalanaṃ</b> kataṃ kiṃ. padīp'<b>ujjalanaṃ</b> niṭṭhitaṃ.																							80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ujjalana&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
66720	67568	vijahitvā	abs of vijahati			trans	+acc	having left; having abandoned; having given up				vijahitvā	√hā	leave	3	√hā	･	1	a	abandon	√hā + hā + a > jaha	vi + jaha + itvā			h > j			PAT PK	dhammayuttika-pubbakicca	chand'āharaṇapārisuddhiāharaṇāni, pana imissaṃ sīmāyaṃ hatthapāsaṃ <b>vijahitvā</b> nisinnānaṃ bhikkhūnaṃ abhāvato n'atthi.	Pubbakicca	Preliminary duty	International Pātimokkha	VIN 2.5.5.8	uyyuttasenāsikkhāpadaṃ	yattha ṭhito passati, āpatti pācittiyassa. dassan'ūpacāraṃ <b>vijahitvā</b> punappunaṃ passati, āpatti pācittiyassa.				VIN 2.5.5.3	sabhojanasikkhāpadaṃ	nisajjaṃ kappeyyā'ti mahallake ghare piṭṭhasaṅghāṭassa hatthapāsaṃ <b>vijahitvā</b> nisīdati, āpatti pācittiyassa. khuddake ghare piṭṭhivaṃsaṃ atikkamitvā nisīdati, āpatti pācittiyassa.										avijahitvā	cajitvā, cajitvāna, pajahitvā, pahantvāna, hitvā, hitvāna						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vijahitvā&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
71018	13815	imissaṃ	pron, fem loc sg of ima					in this				imāyām										ima + issaṃ						PAT PK	dhammayuttika-pubbakicca	chand'āharaṇa-pārisuddhiāharaṇāni, pana <b>imissaṃ</b> sīmāyaṃ hatthapāsaṃ vijahitvā nisinnānaṃ bhikkhūnaṃ abhāvato n'atthi.	Pubbakicca	Preliminary duty	International Pātimokkha																				assaṃ, imāyaṃ		(VISMa) <b>imissan</b>'ti imāyaṃ.				80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=imissaṃ&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
10062	12763	āsana 1	nt, from āsati					seat; chair	sitting			āsana	√ās	sit	2	√ās	･	1	a	sit		√ās + ana	kita	ana				PAT PK	dhammayuttika-pubbakicca	taṇ'ṭhānasammajjanañ'ca, tattha padīp'ujjalanañ'ca, <b>āsana</b>paññapanañ'ca	Pubbakicca	Preliminary duty	International Pātimokkha	DN 2.32	sāmaññaphalasuttaṃ	khat'āyaṃ, bhikkhave, rājā. upahat'āyaṃ, bhikkhave, rājā. sac'āyaṃ, bhikkhave, rājā pitaraṃ dhammikaṃ dhammarājānaṃ jīvitā na voropessatha, imasmiññ'eva <b>āsane</b> virajaṃ vītamalaṃ dhammacakkhuṃ uppajjissathā'ti.				SNP 52	tuvaṭakasuttaṃ<br>aṭṭhakavaggo 14	jhāyī na pādalol'assa,<br>virame kukkuccā nappamajjeyya,<br>atha-<b>asanesu</b> sayanesu,<br>appasaddesu bhikkhu vihareyya.				SN 47.10	bhikkhunupassayasuttaṃ	āyasmā ānando tā bhikkhuniyo dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāya-<b>āsanā</b> pakkāmi				anāsana	pīṭha						80n	[sound:āsana.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āsana 1&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
18490	33955	detu	imp of deti			trans	+acc & +dat	give (to)!; hand over (to)! may he give! he should hand over (to)!				dadātu	√dā	give	3	√dā	･	1	a	give	√dā + a > dāya > de (irreg)	de + tu						PAT PK	dhammayuttika-pubbakicca	okāsaṃ me bhante thero <b>detu</b> pāṭimokkhaṃ uddesituṃ.	Pubbakicca	Preliminary duty	International Pātimokkha	THI 32	dantikātherīgāthā	puriso aṅkusam'ādāya,<br><b>dehi</b> pādan'ti yācati,<br>nāgo pasārayī pādaṃ,<br>puriso nāgam'āruhi.				VIN 1.4.3.4	vassikasāṭikasikkhāpadaṃ	na vattabbā, <b>detha</b> me vassikasāṭikacīvaraṃ, āharatha me vassikasāṭikacīvaraṃ, parivattetha me vassikasāṭikacīvaraṃ, cetāpetha me vassikasāṭikacīvaran'ti.																	80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=detu&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
51799	60704	sammajjana	nt, act, from sammajjati					sweeping				sammārjana	√mṛj	wipe	1, 2, 6, 7	√majj	･	1	a	rub, polish		saṃ + √majj + ana	kita	ana	ṃ > m			PAT PK	dhammayuttika-pubbakicca	taṇ'ṭhāna<b>sammajjanañ</b>'ca, tattha padīp'ujjalanañ'ca, āsanapaññapanañ'ca	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	okāsa! sammajjanī: <b>sammajjana</b>karaṇaṃ kataṃ kiṃ? <b>sammajjana</b>karaṇaṃ niṭṭhitaṃ.																	sammajjanī						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sammajjana&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
71131	67166	vikālabhojanādivasena	ind, adv, comp					due to eating between midday and dawn etc.; concerning eating at the wrong time and so on				vikāla + bhojana + ādi + vaśena										vikāla + bhojana + ādi + vasa + ena<br>vikālabhojanādivas + ena						PAT PK	dhammayuttika-pubbakicca	tesañ'ca <b>vikālabhojan'ādivasena</b> vatthusabhāg'āpattiyo ce na vijjanti.	Pubbakicca	Preliminary duty	International Pātimokkha																										80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vikālabhojanādivasena&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
69941	54038	yāvatika	adj, from yāvatā					however many; as many as				yāvantikā										yāva + tā + ika	taddhita	ika				PAT PK	dhammayuttika-pubbakicca	<b>yāvatikā</b> ca bhikkhū kammappattā saṅgh'uposath'ārahā cattāro vā tato vā atirekā pakatattā pārājikaṃ anāpannā saṅghena vā anukkhittā.	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	uposatho, <b>yāvatikā</b> ca bhikkhū, kammappattā, sabhāg'āpattiyo ca, na vijjanti, vajjanīyā ca, puggalā tasmiṃ na honti, pattakallan'ti vuccati.				SN 54.9	vesālīsuttaṃ	tenah'ānanda, <b>yāvatikā</b> bhikkhū vesāliṃ upanissāya viharanti te sabbe upaṭṭhānasālāyaṃ sannipātehī'ti.											yāvant	yāvataka					80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yāvatika&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
40207	42162	padīpujjalana	nt, act, comp					lighting the lamps				pradīpa + ujjvalana										padīpa + ujjalana				dutiyā tappurisa	padīp<b>e</b> + ujjalana	PAT PK	dhammayuttika-pubbakicca	taṇ'ṭhānasammajjanañ'ca, tattha <b>padīp'ujjalanañ</b>'ca, āsanapaññapanañ'ca	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	padīpo ca: <b>padīpujjalanaṃ</b> kataṃ kiṃ? <b>padīpujjalanaṃ</b> niṭṭhitaṃ.																							80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=padīpujjalana&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
70205	54119	yutta 4	pp of yuñjati				+dat or +inf	proper (to); suitable (to); right (to); desirable (to); appropriate (to)	yoked			yukta	√yuj	join	2, 7	√yuj	･	2	ṃa	yoke, join		√yuj + ta	kita	ta	j > t			PAT PK	dhammayuttika-pubbakicca	evan'taṃ uposathakammaṃ imehi catūhi lakkhaṇehi saṅgahitaṃ pattakallaṃ nāma hoti, kātuṃ <b>yutta</b>rūpaṃ.	Pubbakicca	Preliminary duty	International Pātimokkha	API 17	mahāpajāpatigotamītherīapadānaṃ	na <b>yuttaṃ</b> socituṃ putta,<br>hāsakāle upaṭṭhite,<br>tayā me saraṇaṃ putta,<br>nibbānaṃ tam'upāgataṃ.				VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	yattakā bhikkhū tassa uposathakammassa patta<b>yuttā</b> anurūpā, sabb'antimena paricchedena cattāro bhikkhū pakatattā, saṅghena anukkhitā, te ca kho hatthapāsaṃ avijahitvā ekasīmayaṃ ṭhitā.											atthika, anukūla, anucchavi, anucchavika, anurūpa, anulomika, upiya, kappa, tajja, tathārūpa, tadanurūpa, paṭirūpa, patirūpa, patirūpī, pattayutta, yuttaka, yuttarūpa, sāmaggiya, sāmīcika, sāruppa						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yutta 4&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
71141	54136	yuttarūpa	adj, comp				+inf	proper (to); suitable (to); appropriate (to)	with proper form			yukta + rūpa										yutta + rūpa						PAT PK	dhammayuttika-pubbakicca	evan'taṃ uposathakammaṃ imehi catūhi lakkhaṇehi saṅgahitaṃ pattakallaṃ nāma hoti, kātuṃ <b>yuttarūpaṃ</b>.	Pubbakicca	Preliminary duty	International Pātimokkha																				atthika, anukūla, anucchavi, anucchavika, anurūpa, anulomika, upiya, kappa, tajja, tathārūpa, tadanurūpa, paṭirūpa, patirūpa, patirūpī, pattayutta, yutta, yuttaka, sāmaggiya, sāmīcika, sāruppa						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yuttarūpa&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
71130	67165	vikālabhojanādi	nt, comp					eating between midday and dawn etc.; eating at the wrong time and so on				vikāla + bhojana + ādi										vikāla + bhojana + ādi						PAT PK	dhammayuttika-pubbakicca	tesañ'ca <b>vikālabhojan'ādi</b>vasena vatthusabhāg'āpattiyo ce na vijjanti.	Pubbakicca	Preliminary duty	International Pātimokkha																						(KVt) tattha idha vatthusabhāgā adhippetā, netarā'ti dassetuṃ <b>yaṃ sabbo saṅgho vikālabhojanādinā</b>'tiādim'āha.				80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vikālabhojanādi&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
64100	14599	utu 3	masc					season; time of year				ṛtu																PAT PK	dhammayuttika-pubbakicca	<b>utu</b>'kkhānañ'ca, bhikkhugaṇanā'ca, bhikkhunīnam'ovādo cā'ti.	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	chandaparisuddhi, <b>utu</b>'kkhānaṃ, bhikkhugaṇanā ca, ovādo, uposathassa etāni, pubbakiccan'ti vuccati.				THI 71	subhājīvakambavanikātherīgāthā	madhurañ'ca pavanti sabbaso,<br>kusumarajena samuṭṭhitā dumā,<br>paṭhamavasanto sukho <b>utu</b>,<br>ehi ramāma supupphite vane.																	80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=utu 3&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
51671	59878	samīpe	ind, prep, loc sg of samīpa				+gen	near (to); nearby; close (to)				samīpe										samīpa + e						PAT PK	dhammayuttika-pubbakicca	bhikkhunīnam'ovādo pana <b>samīpe</b> tāsaṃ n'atthitāya n'atthi.	Pubbakicca	Preliminary duty	International Pātimokkha																				abhito, upanissāya, nissāya, santikaṃ, santike, sāmantā						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samīpe&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
53438	57094	saṅghuposatha	masc, comp					Community observance day														saṅgha + uposatha						PAT PK	dhammayuttika-pubbakicca	yāvatikā ca bhikkhū kammappattā <b>saṅgh'uposatha</b>arahā cattāro vā tato vā atirekā pakatattā pārājikaṃ anāpannā saṅghena vā anukkhittā.	Pubbakicca	Preliminary duty	International Pātimokkha																						(ANa) <b>saṅgh'uposathan</b>'ti aṭṭhannaṃ ariyapuggalānaṃ guṇe ārabbha upavutthattā ayaṃ uposatho saṅghuposatho'ti vutto.				80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅghuposatha&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
1624	11334	ācikkhana	nt, act, from ācikkhati					telling; informing; announcing				ākhyāna	√khyā √cakṣ	see	2	√cikkh	･	1	a	show, tell		ā + √cikkh + ana	kita	ana				PAT PK	dhammayuttika-pubbakicca	evaṃ utu-<b>ācikkhanaṃ</b>. utūn'īdha pana sāsane hem'antagimhavassānānaṃ vasena tīṇi honti.	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	utu'kkhānaṃ: hem'ant'ādīnaṃ tiṇṇaṃ utūnaṃ, ettakaṃ atikkantaṃ, ettakaṃ avasiṭṭhan'ti. evaṃ utu-<b>ācikkhanaṃ</b> kataṃ kiṃ?																	akkhāna, ākkhāna, ākhyāna, pavedana, byākaraṇa						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ācikkhana&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
71114	16508	uposathakaraṇa	nt, act, comp					performance of the observance day ceremony; doing the uposatha				upavasatha + karaṇa										uposatha + karaṇa						PAT PK	dhammayuttika-pubbakicca	<b>uposathakaraṇato</b> pubbe navavidhaṃ pubbakiccaṃ kātabbaṃ hoti	Pubbakicca	Preliminary duty	International Pātimokkha																										80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uposathakaraṇa&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
49435	59079	sabhāga	adj, from bhāga					in common; same; universal				sabhāga	√bhaj	divide, share	1	√bhaj	･	1	a	divide, distribute		sa + √bhaj > bhag > bhāg + *a	kita	*a	a > ā<br>j > g	kammadhāraya	sa + bhāga	PAT PK	dhammayuttika-pubbakicca	tesañ'ca vikālabhojan'ādivasena vatthu<b>sabhāga</b>-āpattiyo ce na vijjanti.	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	uposatho, yāvatikā ca bhikkhū, kammappattā, <b>sabhāga</b>-āpattiyo ca, na vijjanti, vajjanīyā ca, puggalā tasmiṃ na honti, pattakallan'ti vuccati.																visabhāga, asabhāga	sādhāraṇa						80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabhāga&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
49437	59086	sabhāgāpatti	adj, comp					(vinaya) with the same offence; having an offence in common				sabhāga + āpatti										sabhāga + āpatti				kammadhāraya	sabhāga + āpatti	PAT PK	dhammayuttika-pubbakicca	tesañ'ca vikālabhojan'ādivasena vatthu<b>sabhāg'āpattiyo</b> ce na vijjanti.	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	uposatho, yāvatikā ca bhikkhū kammappattā, <b>sabhāg'āpattiyo</b> ca na vijjanti, vajjanīyā ca puggalā tasmiṃ na honti  pattakallan'ti vuccati.																							80n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabhāgāpatti&entry.1433863141=SBS"">Fix it here</a>"	Pubbakicca   
