user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	link	sbs_audio	test	feedback
42806	43393	parijiṇṇa	pp of parijīyati					worn out; spent; become old; decayed; declined		исчерпанный; потраченный; постаревший; разложившийся	parijīrṇa	√jṝ √jṛ	waste away	1, 4, 6, 9	√jīr	･	1	a	grow old, decay		pari + √jīr + na	kita	na	rn > ṇṇ			DHP 148	jarāvaggo	<b>parijiṇṇam</b>'idaṃ rūpaṃ,<br>roganīḷaṃ pabhaṅguraṃ,<br>bhijjati pūtisandeho,<br>maraṇ'antañ'hi jīvitaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=parijiṇṇa&entry.1433863141=Parittas"">Fix it here</a>"
69572	53974	yānimāni	sandhi, pron + pron					these	whichever these	эти	yāni + imāni										yāni + imāni						DHP 149	jarāvaggo	<b>yān'imāni</b> apatthāni,<br>alābūn'eva sārade,<br>kāpotakāni aṭṭhīni,<br>tāni disvāna kā rati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yānimāni&entry.1433863141=Parittas"">Fix it here</a>"
27504	20955	kāpotaka	adj, from kapota					dove gray; off white	pigeon coloured	голубовато-серый; не совсем белый	kāpotaka										kapota > kāpota + *ka	taddhita	*ka	a > ā			DHP 149	jarāvaggo	yān'imāni apatthāni,<br>alābūn'eva sārade,<br><b>kāpotakāni</b> aṭṭhīni,<br>tāni disvāna kā rati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāpotaka&entry.1433863141=Parittas"">Fix it here</a>"
26198	20878	kā 2.1	pron, interr, fem nom sg of ka					what?; which?; which woman?		что?; которая?; какая?	kā										ka + ā						DHP 149	jarāvaggo	yān'imāni apatthāni, alābūn'eva sārade,<br>kāpotakāni aṭṭhīni, tāni disvāna <b>kā</b> rati.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kā 2.1&entry.1433863141=Parittas"">Fix it here</a>"
11755	1853	aṭṭhi 1.1	nt					bone		кость	asthi																DHP 149	jarāvaggo	yān'imāni apatthāni,<br>alābūn'eva sārade,<br>kāpotakāni <b>aṭṭhīni</b>,<br>tāni disvāna kā rati.		[sound:aṭṭhi.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=aṭṭhi 1.1&entry.1433863141=Parittas"">Fix it here</a>"
4190	9221	alābu 1	nt					bottle gourd; calabash	hanging	длинная тыква; тыква-горлянка	alābū	√lamb	hang down	1	√lamb	･	1	a	hang		a + √lamb > lāb + u	kita	u	amb > āb			DHP 149	jarāvaggo	yān'imāni apatthāni,<br><b>alābūn</b>'eva sārade,<br>kāpotakāni aṭṭhīni,<br>tāni disvāna kā rati.	https://en.wikipedia.org/wiki/Calabash		02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=alābu 1&entry.1433863141=Parittas"">Fix it here</a>"
19663	32675	disvāna	abs of √dis			trans	+acc	having seen		увидев	dṛṣṭvā	√dṛś	see	1	√dis	･	1	a	see		√dis + tvāna						DHP 149	jarāvaggo	yān'imāni apatthāni, alābūn'eva sārade,<br>kāpotakāni aṭṭhīni, tāni <b>disvāna</b> kā rati.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=disvāna&entry.1433863141=Parittas"">Fix it here</a>"
8635	6163	apattha	pp of apa √as					thrown away; discarded		выброшенный; отброшенный	apāsta	√as	throw	4	√as	･	3	ya	throw, hurl		apa + √as + ta	kita	ta	st > tth			DHP 149	jarāvaggo	yān'imāni <b>apatthāni</b>,<br>alābūn'eva sārade,<br>kāpotakāni aṭṭhīni,<br>tāni disvāna kā rati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=apattha&entry.1433863141=Parittas"">Fix it here</a>"
54490	62476	sārada 2	adj, from sarada					related to the season after the rains; October to December		осенний; относящийся к осени	śārada										sarada > sārada + *a	taddhita	*a	a > ā			DHP 149	jarāvaggo	yān'imāni apatthāni, alābūn'eva <b>sārade</b>,<br>kāpotakāni aṭṭhīni, tāni disvāna kā rati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sārada 2&entry.1433863141=Parittas"">Fix it here</a>"
38654	19135	ohita 2	pp of odahati					deposited; hidden; confined within	placed down	помещенный; скрытый; заключенный внутри	avahita	√dhā	put	1, 2, 3	√dhā	･	1	a	place, support		ava + √dhā > (da)h + ita	kita	ita	ava > o<br>dhā > h			DHP 150	jarāvaggo	aṭṭhīnaṃ nagaraṃ kataṃ,<br>maṃsalohitalepanaṃ,<br>yattha jarā ca maccu ca,<br>māno makkho ca <b>ohito</b>.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ohita 2&entry.1433863141=Parittas"">Fix it here</a>"
27978	19596	kata 3	pp of karoti				+gen	made (of); built (of)		сделанный (из); построенный (из)	kṛta	√kṛ	make	1, 2, 5, 8	√kar	･	7	o	do, make		√kar + ta	kita	ta	rt > t			DHP 150	jarāvaggo	aṭṭhīnaṃ nagaraṃ <b>kataṃ</b>,<br>maṃsalohitalepanaṃ,<br>yattha jarā ca maccu ca,<br>māno makkho ca ohito.		[sound:kata.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kata 3&entry.1433863141=Parittas"">Fix it here</a>"
31317	55955	lepana	nt, act, from lepeti					smearing; coating; plastering		смазывание; покрытие; оштукатуривание	lepana	√lip	smear	6	√lip	･	2	ṃa	coat, smear		√lip > lep + *ana	kita	*ana	i > e			DHP 150	jarāvaggo	aṭṭhīnaṃ nagaraṃ kataṃ,<br>maṃsalohita<b>lepanaṃ</b>,<br>yattha jarā ca maccu ca,<br>māno makkho ca ohito.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=lepana&entry.1433863141=Parittas"">Fix it here</a>"
25512	28027	jarā	fem, abstr, from jarati					old age; ageing		распад; старение	jarā	√jṛ √jṝ	waste away	1, 4, 6, 9, 10	√jar	･	1	a	age		√jar + ā	kita	ā				DHP 150	jarāvaggo	aṭṭhīnaṃ nagaraṃ kataṃ,<br>maṃsalohitalepanaṃ,<br>yattha <b>jarā</b> ca maccu ca,<br>māno makkho ca ohito.		[sound:jarā.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jarā&entry.1433863141=Parittas"">Fix it here</a>"
32660	50459	makkha	masc, from makkheti					depreciating; denigrating; smirching	rubbing out	очернение; стирание; умаление достоинств другого	mrakṣa	√mṛkṣ √mrakṣ	stroke	1, 6	√makkh	･	8	*e	rub, erase		√makkh + a	kita	a				DHP 150	jarāvaggo	aṭṭhīnaṃ nagaraṃ kataṃ,<br>maṃsalohitalepanaṃ,<br>yattha jarā ca maccu ca,<br>māno <b>makkho</b> ca ohito.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=makkha&entry.1433863141=Parittas"">Fix it here</a>"
54670	61086	sarīra 1	nt					body		тело	śarīra																DHP 151	jarāvaggo	jīranti ve rājarathā sucittā,<br>atho <b>sarīram</b>'pi jaraṃ upeti,<br>satañ'ca dhammo na jaraṃ upeti,<br>santo have sabbhi pavedayanti.		[sound:sarīra.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sarīra 1&entry.1433863141=Parittas"">Fix it here</a>"
46009	45016	pavedayati	pr, caus of pa √vid			trans	+acc	teaches; preaches; makes known (to); communicates (to)	causes to know	учит; проповедует; знакомит (с); сообщает	pravedayati	√vid	know	1, 2, 6	√vid	･	1	*aya	know	√vid + *aya > vedaya (caus)	pa + vedaya + ti			i > e			DHP 151	jarāvaggo	jīranti ve rājarathā sucittā,<br>atho sarīram'pi jaraṃ upeti,<br>satañ'ca dhammo na jaraṃ upeti,<br>santo have sabbhi <b>pavedayanti</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pavedayati&entry.1433863141=Parittas"">Fix it here</a>"
63428	16494	upeti 1	pr			trans	+acc	comes; approaches; enters		идет; подходит; приближается; входит	upeti	√i	go	1, 2	√i	･	1	a	come, go	√i + a > e	upa + e + ti			i > e			DHP 151	jarāvaggo	jīranti ve rājarathā sucittā, atho sarīram'pi jaraṃ <b>upeti</b>,<br>satañ'ca dhammo na jaraṃ upeti, santo have sabbhi pavedayanti.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upeti 1&entry.1433863141=Parittas"">Fix it here</a>"
54253	58311	santo 1	masc, nom pl of santa, irreg					virtuous men; good people; wise people; sages; the good		добродетельные люди; хорошие люди; мудрые люди; мудрецы	sat, sataḥ	√as	be	2	√as	･	1	a	be	√as + a > asa > sa (irreg)	sa + nta + o<br>santa + o						DHP 151	jarāvaggo	jīranti ve rājarathā sucittā,<br>atho sarīram'pi jaraṃ upeti,<br>satañ'ca dhammo na jaraṃ upeti,<br><b>santo</b> have sabbhi pavedayanti.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=santo 1&entry.1433863141=Parittas"">Fix it here</a>"
56945	63674	sucitta	adj, from citteti					well adorned; beautifully designed; (comm) painted with gold and silver		хорошо украшенный; отделанный по высшему классу; красиво оформленный	sucitra	√cit √citraya	make variegated	10	√citt	･	8	*e	paint, design		su + √citt + a	kita	a		kammadhāraya	su + citta	DHP 151	jarāvaggo	jīranti ve rājarathā <b>sucittā</b>,<br>atho sarīram'pi jaraṃ upeti,<br>satañ'ca dhammo na jaraṃ upeti,<br>santo have sabbhi pavedayanti.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sucitta&entry.1433863141=Parittas"">Fix it here</a>"
49413	59049	sabbhi	masc, instr pl of santa					with the wise; by the virtuous		мудрыми; с добродетельными	saddhibhiḥ	√as	be	2	√as	･	1	a	be	√as + a > asa > sa (irreg)	sa + nta + ebhi<br>santa + ebhi > sabbhi						DHP 151	jarāvaggo	jīranti ve rājarathā sucittā,<br>atho sarīram'pi jaraṃ upeti,<br>satañ'ca dhammo na jaraṃ upeti,<br>santo have <b>sabbhi</b> pavedayanti.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbhi&entry.1433863141=Parittas"">Fix it here</a>"
26002	28557	jīrati	pr			intrans		ages; grows old; gets worn out; declines		стареет; изнашивается; ослабевает	jṛṇāti	√jṝ √jṛ	waste away	1, 4, 6, 9	√jīr	･	1	a	grow old, decay	√jīr + a > jīra	jīra + ti			a > ī (Kacc 505, 482)			DHP 151	jarāvaggo	<b>jīranti</b> ve rājarathā sucittā,<br>atho sarīram'pi jaraṃ upeti,<br>satañ'ca dhammo na jaraṃ upeti,<br>santo have sabbhi pavedayanti.		[sound:jīrati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jīrati&entry.1433863141=Parittas"">Fix it here</a>"
9021	7047	appassuta	adj, comp					ignorant; uneducated; unlearned	heard little	невежественный; необразованный; неученый	alpa + śruta										appa + suta				dutiyā tappurisa	app<b>aṃ</b> + suta	DHP 152	jarāvaggo	<b>appassuta</b>-ayaṃ puriso,<br>balibaddho'va jīrati,<br>maṃsāni tassa vaḍḍhanti,<br>paññā tassa na vaḍḍhati.		[sound:appassuta.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=appassuta&entry.1433863141=Parittas"">Fix it here</a>"
13497	48045	balibadda	masc					ox; bull		бык; буйвол	balivarda																DHP 152	jarāvaggo	appassut'āyaṃ puriso, <b>balibaddho</b>'va jīrati, <br>maṃsāni tassa vaḍḍhanti, paññā tassa na vaḍḍhati.		[sound:balibadda.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=balibadda&entry.1433863141=Parittas"">Fix it here</a>"
13501	48046	balibaddha	masc					ox; bull		бык; буйвол	balivarda																DHP 152	jarāvaggo	appassut'āyaṃ puriso,<br><b>balibaddho</b>'va jīrati,<br>maṃsāni tassa vaḍḍhanti,<br>paññā tassa na vaḍḍhati.		[sound:balibaddha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=balibaddha&entry.1433863141=Parittas"">Fix it here</a>"
32823	52105	maṃsa 1	nt					meat; flesh		плоть; мясо	māṃsa																DHP 152	jarāvaggo	appassut'āyaṃ puriso, balibaddho'va jīrati, <br><b>maṃsāni</b> tassa vaḍḍhanti, paññā tassa na vaḍḍhati.		[sound:maṃsa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=maṃsa 1&entry.1433863141=Parittas"">Fix it here</a>"
5938	4221	anibbisanta	prp of na nibbisati	neg		trans	+acc	not understanding; not penetrating; not finding	not entering out	не понимающий; не проникающий; не находящий	na + niviśat	√viś	enter	6	√vis	･	1	a	enter	√vis + a > visa > bisa (irreg)	na > a + nī + bisa + nta<br>a + nibbisanta	kita	nta	īv > ibb<br>v > b			DHP 153	jarāvaggo	anekajātisaṃsāraṃ,<br>sandhāvissaṃ <b>anibbisaṃ</b>,<br>gahakārakaṃ gavesanto,<br>dukkhā jāti punappunaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anibbisanta&entry.1433863141=Parittas"">Fix it here</a>"
53162	58464	sandhāvissaṃ	aor 1st sg of sandhāvi, irreg form of sandhāviṃ			intrans		I transmigrated	ran along	я переселялся	saṃdhāv	√dhāv	run	1	√dhāv	･	1	a	run, flow		saṃ + √dhāv + issaṃ						DHP 153	jarāvaggo	anekajātisaṃsāraṃ,<br><b>sandhāvissaṃ</b> anibbisaṃ,<br>gahakārakaṃ gavesanto,<br>dukkhā jāti punappunaṃ.		[sound:sandhāvissaṃ.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sandhāvissaṃ&entry.1433863141=Parittas"">Fix it here</a>"
27617	21289	kāra 2	masc, agent, in comps, from karoti					doer; maker; agent		деятель; создатель	kāra	√kṛ	make	1, 2, 5, 8	√kar	･	7	o	do, make		√kar > kār + *a	kita	*a	a > ā			DHP 153	jarāvaggo	anekajātisaṃsāraṃ, sandhāvissaṃ anibbisaṃ, <br>gaha<b>kāraṃ</b> gavesanto, dukkhā jāti punappunaṃ.		[sound:kāra.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāra 2&entry.1433863141=Parittas"">Fix it here</a>"
5753	5492	aneka	adj, from na eka	neg				many; various; countless	not one	множественный; разнообразный; бесчисленный	aneka										na > an + eka				kammadhāraya	na + eka	DHP 153	jarāvaggo	<b>aneka</b>jātisaṃsāraṃ,<br>sandhāvissaṃ anibbisaṃ,<br>gahakārakaṃ gavesanto,<br>dukkhā jāti punappunaṃ.		[sound:aneka.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=aneka&entry.1433863141=Parittas"">Fix it here</a>"
25688	28281	jātisaṃsāra	masc, comp					birth and wandering on; cycle of rebirth; endless rebirth		цикл перерождений; круг рождений	jāti + saṃsāra										jāti + saṃsāra				kammadhāraya	jāti + saṃsāra	DHP 153	jarāvaggo	aneka<b>jātisaṃsāraṃ</b>,<br>sandhāvissaṃ anibbisaṃ,<br>gahakārakaṃ gavesanto,<br>dukkhā jāti punappunaṃ.		[sound:jātisaṃsāra.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jātisaṃsāra&entry.1433863141=Parittas"">Fix it here</a>"
5763	5495	anekajāti	adj, comp					with many births; having multiple lives		со многими рождениями; имевший много жизней	aneka + jāti										aneka + jāti				kammadhāraya	aneka + jāti	DHP 153	jarāvaggo	<b>anekajāti</b>saṃsāraṃ,<br>sandhāvissaṃ anibbisaṃ,<br>gahakārakaṃ gavesanto,<br>dukkhā jāti punappunaṃ.		[sound:anekajāti.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anekajāti&entry.1433863141=Parittas"">Fix it here</a>"
52412	61784	saṃsāra 1	masc, from saṃsarati					wandering on; moving on continuously; transmigration; passing from one state of existence to another; stream of existence; cyclic existence	flowing together	постоянное перемещение; переселение; путешествие из одного состояния существования в другое; круг перерождений	saṃsāra	√sṛ	flow	1, 3	√sar	･	1	a	go, flow		saṃ + √sar > sār + *a	kita	*a	a > ā			DHP 153	jarāvaggo	anekajāti<b>saṃsāraṃ</b>,<br>sandhāvissaṃ anibbisaṃ,<br>gahakārakaṃ gavesanto,<br>dukkhā jāti punappunaṃ.		[sound:saṃsāra.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃsāra 1&entry.1433863141=Parittas"">Fix it here</a>"
20159	32875	dukkha 1	adj					uncomfortable; unpleasant		неприятный; неудобный	duḥkha	duḥkha	pain	-	√dukkh	･	1	a	be painful		√dukkh + a	kita	a				DHP 153	jarāvaggo	anekajātisaṃsāraṃ,<br>sandhāvissaṃ anibbisaṃ,<br>gahakārakaṃ gavesanto,<br><b>dukkhā</b> jāti punappunaṃ.		[sound:dukkha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dukkha 1&entry.1433863141=Parittas"">Fix it here</a>"
22245	24620	gahakāra	masc, agent, comp					house builder; mason; carpenter		строитель дома; каменщик; плотник	gṛhakāraka										gaha + kāra				dutiyā tappurisa	gah<b>aṃ</b> + kāra	DHP 153	jarāvaggo	anekajātisaṃsāraṃ,<br>sandhāvissaṃ anibbisaṃ,<br><b>gahakāraṃ</b> gavesanto,<br>dukkhā jāti punappunaṃ.		[sound:gahakāra.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=gahakāra&entry.1433863141=Parittas"">Fix it here</a>"
